Year,COUNTY,District Name,Autism,Total SWD Count,Total Students,Classification Rate,SED1,GEOID,Longitude,Latitude,PM25,Elevation (ft),vpdmin_hPa,vpdmax _hPa,ppt_mm,tmin_c,tmean_c,tmax_c,tdmean_c,Total_pop,Age20to24_percent,Age25to34_percent,Age35to44_percent,Age45to54_percent,Age55to59_percent,Age60to64_percent,Age65to74_percent,Age75to84_percent,Age85plus_percent,Age18plus_percent,Age21plus_percent,Age65plus_percent,LC_Total,Pop_density,GEO_ID,Below_poverty_percent,Bachelor_plus_percent,Median_household_income,NAME,total_pop,male_percent,female_percent,median_age,under5_percent,age5to9_percent,age10to14_percent,age15to19_percent,white_percent,black_percent,asian_percent,hispanic_percent,non_hispanic_percent,Water_percent,Developed_percent,Barren_percent,Forest_percent,Shrub_percent,Grass_percent,Pasture_crops_percent,Wetland_percent
2016,Suffolk,FIRE ISLAND UNION FREE SCHOOL DISTRICT,,2,21,9.52,58051402,3621540,-73.1439,40.6371,,0,1.61,7.91,919.23,9,12.39,15.83,6.17,315,5.71,8.57,12.06,11.75,7.3,8.57,11.75,9.21,2.54,79.05,77.46,23.49,435890700,0.72,9700000US3621540,0,39.8,80000,"Fire Island Union Free School District, New York",315,48.6,51.4,45.9,7.9,3.5,7.3,3.8,93.3,0,3.8,27.6,72.4,95.47326887,0.884946616,2.311473954,0.085480144,0.002684159,0.032416383,0.000412948,1.209316923
2016,Hamilton,INLET COMMON SCHOOL DISTRICT,1,3,15,20,20050108,3615330,-74.7376,43.7284,4.6,2221,0.35,9.46,1172.46,-0.44,5.72,11.89,0.11,354,3.67,3.67,17.8,12.43,12.71,6.21,7.34,13.28,0.56,81.07,75.99,21.19,171935100,2.06,9700000US3615330,18.5,33.2,43250,"Inlet Common School District, New York",354,46,54,47.5,2.3,6.2,7.9,5.9,100,0,0,0,100,6.366762808,1.9592858,0.02983684,80.0449123,0.061244039,0.190537011,0,11.34742121
2016,Hamilton,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,3,10,87,11.49,20060104,3616530,-74.4286,43.5711,4.7,1772,0.48,9.35,1138.94,0.11,6.11,12.06,0.33,724,6.35,4.56,4.7,12.15,15.33,8.43,21.55,10.91,3.45,89.64,86.19,35.91,502710300,1.44,9700000US3616530,10.6,22.8,62708,"Lake Pleasant Central School District, New York",724,53,47,57.8,2.3,1.7,3.7,4.8,96.4,1.5,0.4,1.8,98.2,4.915077332,1.417018907,0.034015615,82.0191669,0.468341309,0.249925255,0.023094812,10.87335987
2016,Suffolk,QUOGUE UNION FREE SCHOOL DISTRICT,,12,93,12.9,58090302,3624060,-72.5868,40.8,5.9,0,1.06,8.86,914.65,6.94,11.33,15.72,5.33,852,0,5.16,4.93,23.71,8.33,11.5,13.85,12.91,2.7,84.27,83.1,29.46,44640900,19.09,9700000US3624060,3,63.3,84615,"Quogue Union Free School District, New York",852,46.1,53.9,54.6,2.1,2.6,7.6,4.6,93.1,4.1,1.4,3.3,96.7,69.18687877,22.41980685,1.949636081,1.812536543,0.00201617,0.270166737,0,4.35895885
2017,HAMILTON,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,3,10,82,12.2,20060104,3616530,-74.4286,43.5711,5.3,1772,0.22,7.6,1394.71,-0.06,5.61,11.22,0.83,599,0.67,3.84,3.84,9.52,21.04,8.51,17.53,18.2,5.01,90.48,88.15,40.73,502710300,1.19,9700000US3616530,11.7,12.6,66250,"Lake Pleasant Central School District, New York",599,37.4,62.6,59.7,0.8,1.5,3.7,5.8,97.2,1.7,0,1.3,98.7,4.974515143,1.418809203,0.033657556,81.98855285,0.474428314,0.236498039,0.023631901,10.84990699
2017,SUFFOLK,QUOGUE UNION FREE SCHOOL DISTRICT,,11,93,11.83,58090302,3624060,-72.5868,40.8,5.8,0,1.03,8.36,1092.96,7.28,11.33,15.39,5.22,967,0,3.41,2.9,24.1,8.89,10.55,17.37,13.34,2.48,84.18,83.04,33.2,44640900,21.66,9700000US3624060,5.7,68.5,92750,"Quogue Union Free School District, New York",967,45.7,54.3,56,3.1,2.5,8.2,3.2,90.2,4.3,3.6,3.4,96.6,69.22316982,22.43996855,1.921409706,1.800439525,0.00201617,0.270166737,0,4.342829493
2018,SUFFOLK,AMAGANSETT UNION FREE SCHOOL DISTRICT,2,7,67,10.45,58030302,3602880,-72.0798,40.9714,,0,0.86,7.06,1377.19,8.39,11.78,15.11,6.39,862,2.2,8.93,10.32,7.89,9.16,11.48,25.75,8.24,5.92,89.91,88.28,39.91,104100300,8.28,9700000US3602880,3.4,46.2,96713,"Amagansett Union Free School District, New York",862,53.5,46.5,60.3,3.7,0,2.9,3.5,97.3,0.9,0,8.2,91.8,74.18278333,10.47403322,4.342638782,5.882403797,0.003458203,0.538615162,1.059939309,3.516128196
2019,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,1,7,68,10.29,15100104,3620730,-74.1262,44.0169,4.4,1841,0.12,7.35,1448.56,-1.94,4.06,10.06,0.06,375,2.67,6.13,7.47,13.07,6.4,7.47,22.4,19.2,5.07,90.93,89.6,46.67,603901800,0.62,9700000US3620730,6.3,29.4,53875,"Newcomb Central School District, New York",375,53.3,46.7,62.4,0.5,1.9,6.1,1.6,96,0.5,0.5,1.1,98.9,2.856176286,0.828015416,0.380773828,85.68037055,0.206407731,0.299253952,0.004172864,9.744829375
2020,ALBANY,MENANDS UNION FREE SCHOOL DISTRICT,8,42,324,12.96,1061502,3618990,-73.7249,42.6912,6.1,75,1.5,11.48,1016.25,5.72,10.83,15.94,4,3408,4.37,17.46,15.9,8.07,6.95,5.75,5.99,3.43,2.46,70.66,70.39,11.88,7644600,445.8,9700000US3618990,19.2,65.6,68145,"Menands Union Free School District, New York",3408,50.8,49.2,34.4,8.7,10.6,5.1,5.2,41.6,26.8,17.3,8.2,91.8,7.099128797,72.65128326,0,8.865081234,0,0.176595244,0.047092065,11.1608194
2020,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,1,6,73,8.22,15100104,3620730,-74.1262,44.0169,4.8,1841,0.3,8.01,940.05,-0.17,5.5,11.22,1.28,344,3.49,4.65,4.36,10.47,4.65,6.1,30.81,19.77,5.23,90.99,88.08,55.81,603901800,0.57,9700000US3620730,3,32.4,44688,"Newcomb Central School District, New York",344,54.9,45.1,68,0.6,1.7,6.4,1.7,96.8,0.6,0.6,0.9,99.1,2.826668177,0.829505724,0.380326735,85.64594442,0.232935222,0.319671178,0.004172864,9.760775676
2020,SUFFOLK,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,6,25,261,10.34,58090102,3624420,-72.7064,40.7914,6.5,0,0.84,8.6,1213.87,7.44,11.83,16.17,6.56,1345,4.61,6.25,10.78,12.64,8.77,8.4,19.18,8.85,1.26,80.74,80.74,29.29,49282200,27.29,9700000US3624420,0,48.8,96750,"Remsenburg-Speonk Union Free School District, New York",1345,52,48,52.5,5.4,8.5,3,2.4,99.3,0.4,0,18.3,81.7,60.46057197,15.6525074,4.514408854,14.87453888,0.105920596,1.760473355,1.155995471,1.475583476
2021,SUFFOLK,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,,5,58,8.62,58100402,3611100,-72.004,41.2706,,3,1.27,6.77,1130.05,8.56,11.78,15.06,7.17,58,10.34,12.07,15.52,18.97,0,10.34,0,0,8.62,81.03,75.86,8.62,66285000,0.88,9700000US3611100,0,10.5,46250,"Fishers Island Union Free School District, New York",58,43.1,56.9,37.3,6.9,1.7,10.3,5.2,79.3,0,0,6.9,93.1,84.07196198,7.562797013,1.613034623,3.934826884,0.013577733,0.828241684,0.206381534,1.769178547
2021,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,1,7,68,10.29,15100104,3620730,-74.1262,44.0169,5.6,1841,0.32,7.18,1177.54,0.17,5.61,11,2.33,333,3.9,1.2,6.31,11.11,6.61,7.21,29.13,18.32,4.2,89.19,86.19,51.65,603901800,0.55,9700000US3620730,3,36.8,47000,"Newcomb Central School District, New York",333,54.7,45.3,66.5,0.9,1.8,7.8,1.5,92.5,0.3,3,1.5,98.5,2.765416497,0.83054894,0.365274619,85.57023675,0.246049937,0.439491984,0.004172864,9.778808409
2022,HAMILTON,LONG LAKE CENTRAL SCHOOL DISTRICT,1,5,56,8.93,20070104,3617760,-74.5583,43.9969,5.1,1844,0.22,8.59,1236.73,-1.17,5.28,11.72,1.22,679,5.6,12.08,3.68,7.51,10.16,11.63,20.77,9.72,1.47,87.33,82.62,31.96,1002297600,0.68,9700000US3617760,6.6,38,69583,"Long Lake Central School District, New York",679,49.6,50.4,59.2,4,0.9,6.6,5.9,86.7,2.2,2.2,5.3,94.7,8.203820901,0.816494023,0.020472961,73.59930823,0.774201195,0.581144762,0.004579478,15.99997845
2022,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,,5,53,9.43,15100104,3620730,-74.1262,44.0169,4.9,1841,0.18,7.93,1191.77,-1,5.11,11.17,1.33,365,9.04,1.1,4.93,12.33,6.03,10.41,23.29,19.45,2.19,90.96,86.58,44.93,603901800,0.6,9700000US3620730,0.9,37.8,65833,"Newcomb Central School District, New York",365,58.6,41.4,62.3,1.1,0.5,7.4,2.2,91.5,1.6,2.5,1.9,98.1,2.826668177,0.829505724,0.380326735,85.64594442,0.232935222,0.319671178,0.004172864,9.760775676
2022,SUFFOLK,QUOGUE UNION FREE SCHOOL DISTRICT,1,10,76,13.16,58090302,3624060,-72.5868,40.8,5.8,0,0.92,9.27,982.22,7.33,11.67,16,6.56,664,4.97,1.96,8.58,8.13,5.87,10.84,17.02,15.36,2.71,77.71,75.45,35.09,44640900,14.87,9700000US3624060,19.8,37.4,123438,"Quogue Union Free School District, New York",664,41.9,58.1,58.5,6.3,5.3,5.1,7.8,77.4,2.6,0,20.6,79.4,69.20099196,22.49440513,1.919393536,1.782293998,0.00201617,0.264118228,0,4.336780983
2013,Suffolk,OYSTERPONDS UNION FREE SCHOOL DISTRICT,4,9,67,13.43,58100202,3621930,-72.2417,41.1793,7.4,3,1.1,7.39,1015.24,7.33,11.06,14.83,5.22,1668,6.83,3.18,6.18,13.43,11.93,7.37,19.42,10.37,6.77,90.77,82.67,36.57,275845500,6.05,9700000US3621930,0.8,43.5,78092,"Oysterponds Union Free School District, New York",1668,49.3,50.7,58.5,1.7,2.6,2.3,7.9,95.6,0.1,0.7,3.6,96.4,92.17181357,2.384704481,0.915186218,1.271146348,0.03262696,0.338341572,1.648640271,1.23754058
2014,Hamilton,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,1,13,109,11.93,20060104,3616530,-74.4286,43.5711,6.4,1772,0.24,7.61,1261.62,-1.33,4.44,10.22,-0.56,815,5.4,4.79,6.99,22.58,6.63,8.1,17.79,7.85,2.21,85.52,81.35,27.85,502710300,1.62,9700000US3616530,6.4,31.4,56154,"Lake Pleasant Central School District, New York",815,47.7,52.3,52.2,0.9,3.7,7.9,5.3,91.4,1.1,0.2,0.9,99.1,4.986868182,1.415586671,0.033836585,82.02131526,0.469415486,0.200334069,0.022915783,10.84972796
2014,Warren,GLENS FALLS COMMON SCHOOL DISTRICT,1,24,184,13.04,63091808,3602310,-73.6295,43.3113,6.4,312,0.69,9.82,1120.39,1.72,7.5,13.28,1.11,2361,6.14,20.2,13.13,16.6,5.89,3.98,5.04,3.43,4.45,81.49,78.06,12.92,2315700,1019.56,9700000US3602310,22.7,8.2,35188,"Glens Falls Common School District, New York",2361,47.5,52.5,37,5.3,5,5.3,5.5,90.4,1.2,0.7,2.3,97.7,4.508356005,94.71434124,0,0.699572483,0,0,0,0.077730276
2015,Hamilton,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,1,13,99,13.13,20060104,3616530,-74.4286,43.5711,6.1,1772,0.35,8.64,1128.01,-1.44,4.89,11.28,-0.5,785,6.5,5.86,4.46,13.63,9.43,7.01,21.78,8.41,2.93,85.61,78.85,33.12,502710300,1.56,9700000US3616530,8.3,27,62083,"Lake Pleasant Central School District, New York",785,54.5,45.5,54.6,2.3,2.4,7.6,7.6,87.6,1.1,0.4,2.2,97.8,4.961087927,1.41612376,0.034015615,82.02256847,0.476218609,0.202124365,0.023452871,10.86440839
2015,Suffolk,FIRE ISLAND UNION FREE SCHOOL DISTRICT,,5,33,15.15,58051402,3621540,-73.1439,40.6371,,0,1.83,9.34,928.62,8.28,11.94,15.56,5.22,376,3.46,9.57,14.89,9.31,6.38,9.57,10.37,7.45,1.06,75.53,72.07,18.88,435890700,0.86,9700000US3621540,0,46.9,111250,"Fire Island Union Free School District, New York",376,49.7,50.3,40.6,12.2,4,5.9,5.9,90.2,3.2,3.2,16,84,95.47801777,0.884327195,2.298466106,0.085893092,0.002890633,0.031384014,0.000412948,1.218608243
2015,Hamilton,INDIAN LAKE CENTRAL SCHOOL DISTRICT,2,11,127,8.66,20040104,3615270,-74.322,43.7875,5.9,1916,0.25,7.55,1083.82,-1.72,4.33,10.33,-0.28,825,4.48,6.18,4.48,17.58,4.97,8.48,18.06,5.7,9.58,83.64,79.52,33.33,689472000,1.2,9700000US3615270,4.3,35.9,41645,"Indian Lake Central School District, New York",825,50.1,49.9,49.8,2.2,0,8.7,9.6,93,0.2,0,0.2,99.8,5.218906642,1.539656433,0.059393275,84.29459064,0.25297619,0.413011696,0.059132206,8.162332916
2016,Warren,GLENS FALLS COMMON SCHOOL DISTRICT,3,32,161,19.88,63091808,3602310,-73.6295,43.3113,5,312,1.01,11.65,978.92,3.39,9.28,15.22,1.94,2370,6.88,20.97,8.73,20.55,5.91,3.76,5.4,1.43,4.94,80.68,77.26,11.77,2315700,1023.45,9700000US3602310,21,11,41221,"Glens Falls Common School District, New York",2370,45.3,54.7,35.7,6.5,6.5,5.6,2.8,88.3,2.7,4.1,2.7,97.3,4.430625729,94.79207151,0,0.699572483,0,0,0,0.077730276
2016,Hamilton,LONG LAKE CENTRAL SCHOOL DISTRICT,,4,63,6.35,20070104,3617760,-74.5583,43.9969,4.8,1844,0.41,9.85,1017.02,-0.5,5.89,12.28,0.17,417,6.47,12.95,3.6,17.03,8.87,8.39,11.51,7.67,2.4,82.49,72.9,21.58,1002297600,0.42,9700000US3617760,1.3,26.5,65000,"Long Lake Central School District, New York",417,54.7,45.3,53.2,3.4,0,8.6,9.1,97.1,2.9,0,7.4,92.6,8.253387018,0.816494023,0.020472961,73.57254971,0.953519194,0.376235561,0.004579478,16.00276205
2017,SUFFOLK,AMAGANSETT UNION FREE SCHOOL DISTRICT,2,6,72,8.33,58030302,3602880,-72.0798,40.9714,,0,1.08,7.72,1123.95,8.44,11.83,15.28,5.94,946,3.81,9.41,10.57,10.89,9.51,8.14,22.62,6.24,5.18,87.95,84.99,34.04,104100300,9.09,9700000US3602880,3.3,49.7,92717,"Amagansett Union Free School District, New York",946,58.5,41.5,56.4,3.3,1.3,3.5,5.6,97.5,1.1,0,6.9,93.1,74.19834525,10.43167023,4.331399621,5.897965712,0.004322754,0.548989772,1.071178469,3.516128196
2017,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,1,9,84,10.71,15100104,3620730,-74.1262,44.0169,4.7,1841,0.19,7.48,1337.82,-0.11,5.5,11.06,1,444,6.76,6.53,8.33,11.04,4.95,9.46,20.27,14.86,6.31,88.96,86.04,41.44,603901800,0.74,9700000US3620730,7.1,22.3,46500,"Newcomb Central School District, New York",444,47.7,52.3,60.4,0.9,3.6,3.8,3.2,96.2,0.5,0.5,1.4,98.6,2.881660561,0.825779953,0.38122092,85.73879064,0.245304783,0.196422663,0.004470926,9.726349549
2018,ESSEX,NEWCOMB CENTRAL SCHOOL DISTRICT,1,8,79,10.13,15100104,3620730,-74.1262,44.0169,4.6,1841,0.07,7.35,1207.26,-1.11,4.61,10.33,0.83,428,4.67,5.61,7.48,11.68,7.01,10.05,22.43,16.59,5.37,91.36,88.79,44.39,603901800,0.71,9700000US3620730,5,27.6,50000,"Newcomb Central School District, New York",428,49.8,50.2,62.4,0.2,1.9,4.7,2.3,96.7,0.5,0.5,1.6,98.4,2.901332634,0.825928984,0.38122092,85.66740487,0.217436014,0.28151928,0.004172864,9.720984438
2019,SUFFOLK,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,,6,63,9.52,58100402,3611100,-72.004,41.2706,,3,1.37,8.39,1527.81,7.44,11.33,15.22,5.5,125,2.4,10.4,32,1.6,0,21.6,15.2,0,3.2,88.8,86.4,18.4,66285000,1.89,9700000US3611100,0,6.7,61125,"Fishers Island Union Free School District, New York",125,60,40,44.6,7.2,0,1.6,4.8,93.6,0,0,3.2,96.8,84.02987101,7.496266124,1.61167685,3.961982349,0.009504413,0.908350305,0.200950441,1.781398506
2019,WARREN,GLENS FALLS COMMON SCHOOL DISTRICT,5,36,165,21.82,63091808,3602310,-73.6295,43.3113,5.2,312,0.57,9.88,1270.51,1.78,7.61,13.5,1.72,2200,5.5,18.95,7.23,19.82,5.95,4.32,7.45,4.32,3.09,77.95,76.27,14.86,2315700,950.04,9700000US3602310,10.6,24.2,51375,"Glens Falls Common School District, New York",2200,45,55,38.4,5.9,5.5,8,4,87.6,5.5,3.8,4.6,95.4,4.275165177,94.90866693,0,0.738437621,0,0,0,0.077730276
2019,SUFFOLK,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,6,32,252,12.7,58090102,3624420,-72.7064,40.7914,6.1,0,0.93,8.68,1309.37,6.39,10.83,15.28,5.17,1444,3.25,7.69,11.63,16.07,8.93,7.34,19.32,6.44,0.97,81.65,81.65,26.73,49282200,29.3,9700000US3624420,0,46.4,89922,"Remsenburg-Speonk Union Free School District, New York",1444,51.4,48.6,50.8,5.7,8.1,2.5,2,99.2,0.6,0,14.2,85.8,60.64319369,15.63059279,4.350049308,14.85992914,0.115051682,1.700208189,1.229044158,1.471931042
2020,SUFFOLK,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,,6,70,8.57,58100402,3611100,-72.004,41.2706,,3,1.07,8.05,1106.42,8.28,12.11,15.94,6.78,61,6.56,13.11,18.03,14.75,0,11.48,0,0,8.2,77.05,72.13,8.2,66285000,0.92,9700000US3611100,0,22.5,46250,"Fishers Island Union Free School District, New York",61,45.9,54.1,37.3,14.8,1.6,6.6,4.9,83.6,0,0,6.6,93.4,84.0203666,7.55736592,1.604887984,3.942973523,0.013577733,0.870332654,0.205023761,1.785471826
2021,HAMILTON,LONG LAKE CENTRAL SCHOOL DISTRICT,,9,65,13.85,20070104,3617760,-74.5583,43.9969,6,1844,0.3,8.01,1123.19,-0.11,5.72,11.61,2.28,374,1.6,8.29,6.42,8.02,9.36,16.84,17.38,14.97,2.14,86.63,85.03,34.49,1002297600,0.37,9700000US3617760,1.8,40.4,75333,"Long Lake Central School District, New York",374,48.9,51.1,63.1,6.7,3.2,1.1,4,86.1,3.5,5.3,2.7,97.3,8.201037297,0.817032785,0.020472961,73.67868585,0.631698609,0.657559192,0.004579478,15.98893383
2021,SUFFOLK,OYSTERPONDS UNION FREE SCHOOL DISTRICT,1,7,85,8.24,58100202,3621930,-72.2417,41.1793,7.3,3,1.84,8.91,1186.18,9.11,12.67,16.28,7.17,2216,3.29,6.27,6.63,8.53,8.89,16.02,25.09,11.64,2.89,91.83,88.81,39.62,275845500,8.03,9700000US3621930,2.8,49.1,80083,"Oysterponds Union Free School District, New York",2216,43.7,56.3,61,2.3,3,0.8,4.6,96.3,0.9,0.2,3.4,96.6,92.19432617,2.582097587,0.891042268,1.262337069,0.033605768,0.295926524,1.503450301,1.23721431
2021,SUFFOLK,QUOGUE UNION FREE SCHOOL DISTRICT,1,11,88,12.5,58090302,3624060,-72.5868,40.8,6.8,0,1.2,8.52,1120.14,7.83,11.89,15.94,6.83,926,0.97,2.48,9.61,10.58,7.24,4.64,25.05,16.85,1.62,83.91,79.05,43.52,44640900,20.74,9700000US3624060,9.9,52.7,134792,"Quogue Union Free School District, New York",926,49,51,59.2,1.3,4.9,7.5,7.3,90.5,1.6,3.6,4.6,95.4,69.24938003,22.53069618,1.89721567,1.774229319,0.00201617,0.262102059,0,4.284360572
2021,RENSSELAER,WYNANTSKILL UNION FREE SCHOOL DISTRICT,5,28,476,5.88,49080402,3631830,-73.6331,42.6917,6.8,459,0.97,9.79,1351.79,4.33,9.61,14.89,4.56,3209,3.65,6.7,14.12,20.01,7.79,5.58,9.26,5.89,2.46,76.47,73.98,17.61,7729200,415.18,9700000US3631830,0,29.6,75615,"Wynantskill Union Free School District, New York",3209,47.5,52.5,46,3,3.2,12.7,5.6,97.1,0.2,0.3,4.6,95.4,0.791802515,49.42943642,6.811830461,30.69399162,0.023288309,0.256171402,5.170004658,6.823474616
2022,ALBANY,MENANDS UNION FREE SCHOOL DISTRICT,11,45,303,14.85,1061502,3618990,-73.7249,42.6912,6.1,75,1.57,12.65,1030.48,5.39,10.83,16.28,3.94,4015,3.31,21.62,17.19,5.28,9.46,7.87,6.13,3.54,3.19,79.6,77.58,12.85,7644600,525.21,9700000US3618990,4.9,49.4,71846,"Menands Union Free School District, New York",4015,52.8,47.2,36,7,11.3,2.1,2,52.8,24,13.4,2,98,7.099128797,72.65128326,0,8.865081234,0,0.176595244,0.047092065,11.1608194
2022,SUFFOLK,FIRE ISLAND UNION FREE SCHOOL DISTRICT,,5,34,14.71,58051402,3621540,-73.1439,40.6371,,0,1.53,8.95,1129.54,8.67,12.28,15.83,6.94,326,2.15,3.68,15.03,19.94,6.44,11.35,11.66,3.68,1.84,81.29,75.46,17.18,435890700,0.75,9700000US3621540,2.6,30,89792,"Fire Island Union Free School District, New York",326,49.7,50.3,48.1,2.5,4,11.3,6.4,71.5,19,0,22.7,77.3,95.3840722,0.883088352,2.414297896,0.083208933,0.002684159,0.03220991,0.000412948,1.200025603
2022,SUFFOLK,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,3,30,211,14.22,58090102,3624420,-72.7064,40.7914,6.2,0,0.73,9.81,1048.26,6.67,11.44,16.17,6.28,1285,2.02,6.69,9.18,17.74,8.87,3.19,21.87,11.05,0.78,82.72,81.4,33.7,49282200,26.07,9700000US3624420,0,57,178523,"Remsenburg-Speonk Union Free School District, New York",1285,47.4,52.6,52.1,2.6,4.1,7.2,4.6,99.7,0.2,0,7.5,92.5,60.46057197,15.6525074,4.514408854,14.87453888,0.105920596,1.760473355,1.155995471,1.475583476
2013,Hamilton,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,1,11,127,8.66,20060104,3616530,-74.4286,43.5711,5.8,1772,0.23,7.84,1185.16,-0.78,5.06,10.89,0.06,723,5.12,6.78,8.85,20.33,5.12,8.85,19.23,6.36,2.49,85.48,82.16,28.08,502710300,1.44,9700000US3616530,2.9,25.9,54141,"Lake Pleasant Central School District, New York",723,47.9,52.1,52.4,1,3.6,8.9,3.5,90.7,2.6,0.3,1.5,98.5,4.92384978,1.412722198,0.034552704,82.04602134,0.410872823,0.281792515,0.023631901,10.86655674
2013,Suffolk,AMAGANSETT UNION FREE SCHOOL DISTRICT,1,11,95,11.58,58030302,3602880,-72.0798,40.9714,,0,1.11,7.23,972.82,7.78,11.28,14.72,5.39,1189,1.09,5.38,10.34,14.55,7.32,7.91,22.71,12.28,2.86,85.28,84.44,37.85,104100300,11.42,9700000US3602880,2,59.1,76061,"Amagansett Union Free School District, New York",1189,53.3,46.7,56.6,4.3,4.5,3.4,3.4,98.4,1.2,0.4,5.3,94.7,74.18105423,10.26999922,4.375491713,5.945516007,0.011239161,0.597404618,1.1040314,3.515263645
2014,Suffolk,OYSTERPONDS UNION FREE SCHOOL DISTRICT,3,11,70,15.71,58100202,3621930,-72.2417,41.1793,7,3,1.29,7.67,1122.68,6.83,10.61,14.39,4.61,1582,6.64,2.59,5.69,12.96,12.39,8.09,21.49,12.14,7.21,91.72,86.73,40.83,275845500,5.74,9700000US3621930,0.6,41,77135,"Oysterponds Union Free School District, New York",1582,49.3,50.7,59.8,2,2,1.5,5.4,95.8,0.1,0.3,5.1,94.9,92.17311865,2.43397119,0.910292174,1.264947226,0.03262696,0.333121258,1.610140459,1.241782085
2015,Warren,GLENS FALLS COMMON SCHOOL DISTRICT,2,25,176,14.2,63091808,3602310,-73.6295,43.3113,6.5,312,0.93,10.91,958.34,1.83,8,14.17,1.11,2144,6.76,19.54,11.61,19.26,6.9,5.18,5.04,2.29,5.32,85.12,80.97,12.64,2315700,925.85,9700000US3602310,20.7,11.4,37303,"Glens Falls Common School District, New York",2144,47.5,52.5,41.4,5.2,4.2,4.2,4.5,90.8,1.3,3,2.8,97.2,4.352895453,94.79207151,0,0.738437621,0,0.038865138,0,0.077730276
2015,Suffolk,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,1,9,67,13.43,58100402,3611100,-72.004,41.2706,,3,1.13,7.51,969.26,7.22,11.06,14.94,5.28,339,1.77,2.36,21.24,10.91,10.91,17.11,19.17,1.18,0,86.14,83.48,20.35,66285000,5.11,9700000US3611100,1.1,49.5,151083,"Fishers Island Union Free School District, New York",339,55.2,44.8,52.5,0,9.4,2.9,2.9,97.6,0,0,0,100,83.97012899,7.39443313,1.676849966,3.978275628,0.00407332,0.992532247,0.196877122,1.786829599
2015,Suffolk,OYSTERPONDS UNION FREE SCHOOL DISTRICT,1,8,70,11.43,58100202,3621930,-72.2417,41.1793,7.4,3,1.14,8.27,985.01,7.17,11.22,15.22,5.28,1540,6.62,1.88,7.01,11.82,10.06,8.25,23.38,14.94,7.92,93.51,89.03,46.23,275845500,5.58,9700000US3621930,0.6,38.6,75882,"Oysterponds Union Free School District, New York",1540,51.1,48.9,63,1.4,0.8,1.4,4.5,97.5,0.1,0.3,3,97,92.16333056,2.45876768,0.920080262,1.264620956,0.032953229,0.328227214,1.590890553,1.241129545
2016,Suffolk,AMAGANSETT UNION FREE SCHOOL DISTRICT,1,9,103,8.74,58030302,3602880,-72.0798,40.9714,,0,1.25,8.11,1097.03,8.39,12,15.61,6.06,1220,2.38,9.34,13.69,11.48,7.05,4.75,26.39,6.39,3.28,85.9,83.77,36.07,104100300,11.72,9700000US3602880,2.2,52.9,91875,"Amagansett Union Free School District, New York",1220,56.5,43.5,52.6,4.6,3.2,3.4,4.1,97.3,1,0.7,5.7,94.3,74.17759603,10.39795274,4.355607044,5.914392178,0.006916407,0.554177077,1.079823977,3.513534543
2016,Suffolk,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,,8,60,13.33,58100402,3611100,-72.004,41.2706,,3,1.25,8.34,1067.31,8.11,11.94,15.83,5.94,303,2.31,2.64,23.1,10.89,11.55,7.59,21.12,1.65,0,82.18,79.21,22.77,66285000,4.57,9700000US3611100,1.4,49.2,152652,"Fishers Island Union Free School District, New York",303,56.4,43.6,51,1.3,11.2,3.3,3.3,98,0,0,0,100,83.99049559,7.410726409,1.657841141,3.960624576,0.00407332,0.992532247,0.195519348,1.788187373
2016,Hamilton,INDIAN LAKE CENTRAL SCHOOL DISTRICT,2,11,125,8.8,20040104,3615270,-74.322,43.7875,4.7,1916,0.4,8.41,1045.46,-0.11,5.5,11.11,0.39,1032,8.24,8.04,3,16.38,5.23,6.59,24.03,5.43,7.46,86.43,84.4,36.92,689472000,1.5,9700000US3615270,5.1,25.2,44375,"Indian Lake Central School District, New York",1032,49.2,50.8,54.3,3.1,0,6,6.5,90.9,0.3,0,0,100,5.213685255,1.543441938,0.059654344,84.30477235,0.277516708,0.373198622,0.058610067,8.169120718
